Trade Date,Settle Date,Txn,Symbol,Security,Price,QTY,Comments,Comm,Sec Fee,Other,Foreign Withheld,Amount,Broker,Gain
9/14/2009,9/17/2009,ss,XRT,SPDR S&P RETAIL,33.4,100,,15,0.09,0,0,3324.91,BTIG,0
9/14/2009,9/17/2009,sl,ZQK,QUIKSILVER INC,2.724,15940,,318.8,1.12,0,0,43100.64,BTIG,3838.6147
9/15/2009,9/18/2009,by,BBW,BUILD A BEAR WORKSHOP,4.861199,5170,,103.4,0,0,0,-25235.8,BTIG,0
9/15/2009,9/18/2009,ss,BBY,BEST BUY CO INC,39.685896,675,,15,0.69,0,0,26772.29,BTIG,0
9/15/2009,9/18/2009,cs,COH,COACH INC,32.13,890,,17.8,0,0,0,-28613.5,BTIG,-3706.5489
9/15/2009,9/18/2009,by,DBRN,DRESS BARN INC,17.644501,1313,,26.26,0,0,0,-23193.49,BTIG,0
9/15/2009,9/18/2009,sl,GCO,GENESCO INC,22.958096,1240,,24.8,0.74,0,0,28442.5,BTIG,1944.89
9/15/2009,9/18/2009,sl,GES,GUESS INC,35.9663,800,,16,0.74,0,0,28756.3,BTIG,5455.1383
9/15/2009,9/18/2009,sl,KCP,COLE KENNETH PRODTNS INC CL A,11.558699,1430,,28.6,0.43,0,0,16499.91,BTIG,3284.0075
9/15/2009,9/18/2009,by,KMX,CARMAX INC,18.3738,6000,,120,0,0,0,-110362.8,BTIG,0
9/15/2009,9/18/2009,sl,POOL,POOL CORPORATION,23.6766,4800,,96,2.93,0,0,113548.75,BTIG,-139.73
9/15/2009,9/18/2009,cs,XRT,SPDR S&P RETAIL,33.6005,4000,,80,0,0,0,-134482,BTIG,-3825.1225
9/15/2009,9/18/2009,ss,XRT,SPDR S&P RETAIL,33.480699,4820,,96.4,4.15,0,0,161276.42,BTIG,0
9/16/2009,9/21/2009,sl,JCP,J.C. PENNEY CO INC,32.9545,1780,,35.6,1.51,0,0,58621.9,BTIG,2770.66
9/16/2009,9/21/2009,cs,XRT,SPDR S&P RETAIL,34.097291,480,,15,0,0,0,-16381.7,BTIG,-486.477
9/17/2009,9/17/2009,dv,CHKE,CHEROKEE INC DEL NEW,0,0,"CHKE A/C DIV ON 7,140 SHARES",0,0,0,0,-3570,,0
9/17/2009,9/22/2009,sl,CMRG,CASUAL MALE RETAIL GROUP INC,3.6014,2941,,58.82,0.28,0,0,10532.62,BTIG,467.6339
9/17/2009,9/22/2009,ss,DLTR,DOLLAR TREE INC,47.865,1190,,23.8,1.47,0,0,56934.08,BTIG,0
9/17/2009,9/22/2009,ss,ELY,CALLAWAY GOLF CO,7.5383,7650,,153,1.49,0,0,57513.51,BTIG,0
9/17/2009,9/22/2009,sl,FOSL,FOSSIL INC,29.224797,1582,,31.64,1.19,0,0,46200.8,BTIG,6204.6465
9/17/2009,9/22/2009,sl,PERY,PERRY ELLIS INTERNATIONAL,15.662701,1840,,36.8,0.75,0,0,28781.82,BTIG,13565.7571
9/17/2009,9/22/2009,by,PIR,PIER 1 IMPORTS INC,3.1085,26000,,520,0,0,0,-81341,BTIG,0
9/17/2009,9/22/2009,cs,XRT,SPDR S&P RETAIL,33.9467,1500,,30,0,0,0,-50950.05,BTIG,-1203.4367
9/18/2009,9/18/2009,sl,AMORTIZE,AMORTIZE FEE,0.999208,834,,0,0,0,0,833.34,STUP,-0.66
9/18/2009,9/18/2009,sl,AMORTIZE,AMORTIZE FEE,1.000159,7321,,0,0,0,0,7322.17,STUP,0.5
9/18/2009,9/23/2009,sl,ANN,ANN INC,17.033297,1680,,33.6,0.74,0,0,28581.6,BTIG,7614.3709
9/18/2009,9/23/2009,by,BBW,BUILD A BEAR WORKSHOP,5.4471,2100,,42,0,0,0,-11480.91,BTIG,0
9/18/2009,9/23/2009,sl,CMRG,CASUAL MALE RETAIL GROUP INC,3.6717,5699,,113.98,0.54,0,0,20810.5,BTIG,1889.0272
9/18/2009,9/23/2009,cs,COH,COACH INC,33.709302,860,,17.2,0,0,0,-29007.2,BTIG,-4296.6263
9/18/2009,9/23/2009,ss,DLTR,DOLLAR TREE INC,48.1781,600,,15,0.75,0,0,28891.11,BTIG,0
9/18/2009,9/23/2009,ss,ELY,CALLAWAY GOLF CO,7.954397,1810,,36.2,0.38,0,0,14360.88,BTIG,0
9/18/2009,9/23/2009,sl,ETH,ETHAN ALLEN INTERIORS INC,16.788602,1710,,34.2,0.74,0,0,28673.57,BTIG,3784.2136
9/18/2009,9/23/2009,by,JCP,J.C. PENNEY CO INC,33.8391,1690,,33.8,0,0,0,-57221.88,BTIG,0
9/18/2009,9/23/2009,ss,LZB,LA Z BOY INC,9.958099,2910,,58.2,0.75,0,0,28919.12,BTIG,0
9/18/2009,9/18/2009,dp,MANFEE,MANAGEMENT FEE,0,0,QII MANAGEMENT FEES AMORTIZED,0,0,0,0,-7322.17,,0
9/18/2009,9/18/2009,dp,MISCFEE,MISCELLANEOUS FEES,0,0,MANAGEMENT FEE 09/2009 AMORTIZED ,0,0,0,0,-833.34,,0
9/18/2009,9/23/2009,sl,OXM,OXFORD INDUSTRIES INC,20.903597,1390,,27.8,0.75,0,0,29027.45,BTIG,8653.9415
9/18/2009,9/23/2009,sl,PERY,PERRY ELLIS INTERNATIONAL,15.827202,890,,17.8,0.37,0,0,14068.04,BTIG,6772.1345
9/18/2009,9/18/2009,dv,VFC,VF CORP,0,0,"VFC A/C DIV ON 1,600 SHARES",0,0,0,0,-944,,0
9/18/2009,9/23/2009,sl,VLCM,VOLCOM INC,15.9867,900,,18,0.37,0,0,14369.66,BTIG,2340.71
9/18/2009,9/23/2009,by,ZLC,ZALE CORP,7.1218,4020,,80.4,0,0,0,-28710.04,BTIG,0
9/21/2009,9/24/2009,sl,ANN,ANN INC,16.8476,1700,,34,0.74,0,0,28606.18,BTIG,8582.8691
9/21/2009,9/24/2009,sl,DECK,DECKERS OUTDOOR CORP,79.833611,360,,15,0.74,0,0,28724.36,BTIG,3557.7962
9/21/2009,9/24/2009,ss,DLTR,DOLLAR TREE INC,50.9275,560,,15,0.74,0,0,28503.66,BTIG,0
9/21/2009,9/24/2009,sl,DSW,DSW INC CL A,16.219,1770,,35.4,0.74,0,0,28671.49,BTIG,4437.2964
9/21/2009,9/24/2009,sl,KCP,COLE KENNETH PRODTNS INC CL A,11.3703,3800,,76,1.12,0,0,43130.02,BTIG,8934.4585
9/21/2009,9/24/2009,ss,LZB,LA Z BOY INC,9.794699,5841,,116.82,1.48,0,0,57092.54,BTIG,0
9/21/2009,9/24/2009,cs,MOV,MOVADO GROUP INC,14.023902,2050,,41,0,0,0,-28790,BTIG,-4905.457
9/21/2009,9/24/2009,sl,TRLG,TRUE RELIGION APPAREL INC,26.0767,1100,,22,0.74,0,0,28661.63,BTIG,3626.3703
9/21/2009,9/24/2009,sl,VLCM,VOLCOM INC,16.6229,1010,,20.2,0.44,0,0,16768.49,BTIG,3272.347
9/21/2009,9/24/2009,sl,WSM,WILLIAMS-SONOMA INC,19.020894,760,,15.2,0.38,0,0,14440.3,BTIG,3346.1218
9/21/2009,9/24/2009,cs,XRT,SPDR S&P RETAIL,34.1608,6420,,128.4,0,0,0,-219440.74,BTIG,-5080.7433
9/21/2009,9/24/2009,sl,ZQK,QUIKSILVER INC,2.862,6955,,139.1,0.52,0,0,19765.59,BTIG,4086.2779
9/22/2009,9/25/2009,by,ARO,AEROPOSTALE INC,43.951503,1330,,26.6,0,0,0,-58482.1,BTIG,0
9/22/2009,9/25/2009,cs,BBY,BEST BUY CO INC,38.78881,370,,15,0,0,0,-14366.86,BTIG,-845.1527
9/22/2009,9/25/2009,by,CBK,CHRISTOPHER & BANKS CORP,7.954,2250,,45,0,0,0,-17941.5,BTIG,0
9/22/2009,9/25/2009,cs,COH,COACH INC,33.119102,1360,,27.2,0,0,0,-45069.18,BTIG,-5001.0684
9/22/2009,9/25/2009,by,JCP,J.C. PENNEY CO INC,33.753,1173,,23.46,0,0,0,-39615.73,BTIG,0
9/22/2009,9/25/2009,sl,KCP,COLE KENNETH PRODTNS INC CL A,11.1727,500,,15,0.15,0,0,5571.2,BTIG,1139.1
9/22/2009,9/25/2009,sl,KMX,CARMAX INC,21.247501,2790,,55.8,1.53,0,0,59223.2,BTIG,7904.498
9/22/2009,9/25/2009,ss,LZB,LA Z BOY INC,9.913102,1460,,29.2,0.38,0,0,14443.55,BTIG,0
9/22/2009,9/25/2009,sl,OXM,OXFORD INDUSTRIES INC,20.898,250,,15,0.14,0,0,5209.36,BTIG,1630.2723
9/22/2009,9/25/2009,sl,PERY,PERRY ELLIS INTERNATIONAL,16.5421,700,,15,0.3,0,0,11564.17,BTIG,5887.8685
9/22/2009,9/25/2009,ss,TBL,TIMBERLAND CO CL A,14.19,2040,,40.8,0.75,0,0,28906.05,BTIG,0
9/22/2009,9/25/2009,sl,ZLC,ZALE CORP,7.42,3000,,60,0.58,0,0,22199.42,BTIG,774.017
9/23/2009,9/28/2009,by,ARO,AEROPOSTALE INC,44.036606,660,,15,0,0,0,-29079.16,BTIG,0
9/23/2009,9/28/2009,by,CBK,CHRISTOPHER & BANKS CORP,8.017701,3280,,65.6,0,0,0,-26363.66,BTIG,0
9/23/2009,9/28/2009,cs,CHS,CHICOS FAS INC,13.347899,2190,,43.8,0,0,0,-29275.7,BTIG,-3756.7919
9/23/2009,9/28/2009,ss,ELY,CALLAWAY GOLF CO,7.6685,3820,,76.4,0.76,0,0,29216.51,BTIG,0
9/23/2009,9/28/2009,sl,KMX,CARMAX INC,21.118601,3210,,64.2,1.75,0,0,67724.76,BTIG,8680.662
9/23/2009,9/28/2009,cs,SMRT,STEIN MART INC,13.136502,2250,,45,0,0,0,-29602.13,BTIG,-3945.7647
9/23/2009,9/28/2009,ss,TBL,TIMBERLAND CO CL A,14.062902,2050,,41,0.75,0,0,28787.2,BTIG,0
9/24/2009,9/29/2009,by,ANN,ANN INC,15.498198,1310,,26.2,0,0,0,-20328.84,BTIG,0
9/24/2009,9/29/2009,by,ARO,AEROPOSTALE INC,43.116402,670,,15,0,0,0,-28902.99,BTIG,0
9/24/2009,9/29/2009,cs,BBY,BEST BUY CO INC,37.88221,380,,15,0,0,0,-14410.24,BTIG,-523.0812
9/24/2009,9/29/2009,cs,CHRS,CHARMING SHOPPES INC,4.969701,3680,,73.6,0,0,0,-18362.1,BTIG,-589.2284
9/24/2009,9/29/2009,cs,CHS,CHICOS FAS INC,12.76,3460,,69.2,0,0,0,-44218.8,BTIG,-3199.7189
9/24/2009,9/29/2009,sl,ETH,ETHAN ALLEN INTERIORS INC,16.8227,2570,,51.4,1.12,0,0,43181.82,BTIG,7689.6047
9/24/2009,9/29/2009,ss,FINL,THE FINISH LINE-CL A,9.2667,12470,,249.4,2.97,0,0,115303.38,BTIG,0
9/24/2009,9/29/2009,by,FOSL,FOSSIL INC,28.176305,720,,15,0,0,0,-20301.94,BTIG,0
9/24/2009,9/29/2009,by,JAS,JO-ANN STORES INC,26.496503,1530,,30.6,0,0,0,-40570.25,BTIG,0
9/24/2009,9/29/2009,by,JCP,J.C. PENNEY CO INC,32.859102,880,,17.6,0,0,0,-28933.61,BTIG,0
9/24/2009,9/29/2009,sl,OXM,OXFORD INDUSTRIES INC,20.381403,1140,,22.8,0.6,0,0,23211.4,BTIG,7041.8701
9/24/2009,9/29/2009,ss,TBL,TIMBERLAND CO CL A,13.791799,2990,,59.8,1.06,0,0,41176.62,BTIG,0
9/24/2009,9/29/2009,by,TRLG,TRUE RELIGION APPAREL INC,24.874602,930,,18.6,0,0,0,-23151.98,BTIG,0
9/24/2009,9/29/2009,sl,ZLC,ZALE CORP,7.102201,3980,,79.6,0.73,0,0,28186.43,BTIG,3391.3208
9/25/2009,9/30/2009,sl,BBW,BUILD A BEAR WORKSHOP,4.967799,6831,,136.62,0.88,0,0,33797.54,BTIG,-776.3235
9/25/2009,9/30/2009,sl,CBK,CHRISTOPHER & BANKS CORP,7.7549,6950,,139,1.39,0,0,53756.17,BTIG,-2087.67
9/25/2009,9/30/2009,cs,FINL,THE FINISH LINE-CL A,9.892299,12470,,249.4,0,0,0,-123606.38,BTIG,-8303
9/25/2009,9/30/2009,cs,FL,FOOT LOCKER INC,11.7419,10510,,210.2,0,0,0,-123617.57,BTIG,-10253.58
9/25/2009,9/25/2009,dv,GES,GUESS INC,0,0,"GES A/C DIV ON 4,040 SHARES",0,0,0,0,505,,0
9/25/2009,9/30/2009,cs,HBI,HANESBRANDS INC,21.034601,1380,,27.6,0,0,0,-29055.35,BTIG,-6645.6938
9/25/2009,9/30/2009,cs,MOV,MOVADO GROUP INC,14.333198,2020,,40.4,0,0,0,-28993.46,BTIG,-4872.6657
9/25/2009,9/30/2009,by,ODP,OFFICE DEPOT INC,6.1374,4720,,94.4,0,0,0,-29062.93,BTIG,0
9/25/2009,9/30/2009,sl,PIR,PIER 1 IMPORTS INC,3.7226,5480,,109.6,0.53,0,0,20289.72,BTIG,3145.54
9/25/2009,9/30/2009,ss,RSH,RADIOSHACK CORP,15.9875,1820,,36.4,0.75,0,0,29060.1,BTIG,0
9/25/2009,9/30/2009,ss,TBL,TIMBERLAND CO CL A,13.863,2080,,41.6,0.75,0,0,28792.69,BTIG,0
9/25/2009,9/30/2009,sl,VLCM,VOLCOM INC,16.518402,1740,,34.8,0.74,0,0,28706.48,BTIG,5625.2046
9/25/2009,9/30/2009,ss,XRT,SPDR S&P RETAIL,33.4604,3450,,69,2.97,0,0,115366.41,BTIG,0
9/25/2009,9/30/2009,sl,ZLC,ZALE CORP,6.8682,4250,,85,0.76,0,0,29104.09,BTIG,3962.3647
9/28/2009,10/1/2009,by,ANF,ABERCROMBIE & FITCH CO-CL A,32.596898,1770,,35.4,0,0,0,-57731.91,BTIG,0
9/28/2009,10/1/2009,by,ARO,AEROPOSTALE INC,43.391696,330,,15,0,0,0,-14334.26,BTIG,0
9/28/2009,10/1/2009,sl,BBW,BUILD A BEAR WORKSHOP,5.0911,4143,,82.86,0.55,0,0,21009.02,BTIG,1154.0171
9/28/2009,9/28/2009,dv,COH,COACH INC,0,0,"COH A/C DIV ON 4,040 SHARES",0,0,0,0,-303,,0
9/28/2009,10/1/2009,cs,CTRN,CITI TRENDS INC,25.108787,330,,15,0,0,0,-8300.9,BTIG,-645.7784
9/28/2009,10/1/2009,sl,ETH,ETHAN ALLEN INTERIORS INC,17,500,,15,0.22,0,0,8484.78,BTIG,1713.2873
9/28/2009,10/1/2009,by,JCP,J.C. PENNEY CO INC,32.695909,440,,15,0,0,0,-14401.2,BTIG,0
9/28/2009,10/1/2009,by,PSUN,PACIFIC SUNWEAR OF CALIF,5.49,2630,,52.6,0,0,0,-14491.3,BTIG,0
9/28/2009,10/1/2009,by,VLCM,VOLCOM INC,17.1718,1350,,27,0,0,0,-23208.93,BTIG,0
9/29/2009,10/2/2009,sl,BBW,BUILD A BEAR WORKSHOP,5.03,4100,,82,0.54,0,0,20540.46,BTIG,990.181
9/29/2009,10/2/2009,cs,BWS,BROWN SHOE INC NEW,8.3094,3150,,63,0,0,0,-26237.61,BTIG,-2767.5338
9/29/2009,10/2/2009,sl,CBK,CHRISTOPHER & BANKS CORP,7.008599,14020,,280.4,2.53,0,0,97977.64,BTIG,-77.7469
9/29/2009,10/2/2009,cs,CHKE,CHEROKEE INC DEL NEW,23.847,1000,,20,0,0,0,-23867,BTIG,-4060.5547
9/29/2009,10/2/2009,cs,CTRN,CITI TRENDS INC,26.594304,1150,,23,0,0,0,-30606.45,BTIG,-2514.7491
9/29/2009,10/2/2009,sl,ETH,ETHAN ALLEN INTERIORS INC,17.093298,1510,,30.2,0.67,0,0,25780.01,BTIG,5471.8705
9/29/2009,10/2/2009,cs,LULU,LULULEMON ATHLETICA INC,23.949299,1870,,37.4,0,0,0,-44822.59,BTIG,-9767.6602
9/29/2009,10/2/2009,sl,PIR,PIER 1 IMPORTS INC,3.9739,5600,,112,0.58,0,0,22141.26,BTIG,4621.66
9/29/2009,10/2/2009,ss,RSH,RADIOSHACK CORP,16.5062,3490,,69.8,1.49,0,0,57535.35,BTIG,0
9/29/2009,10/2/2009,cs,SKX,SKECHERS USA INC-CL A,17.431,6340,,126.8,0,0,0,-110639.34,BTIG,-13138.6448
9/29/2009,10/2/2009,cs,WWW,WOLVERINE WORLD WIDE INC,24.925896,580,,15,0,0,0,-14472.02,BTIG,-965.3638
9/29/2009,10/2/2009,ss,XRT,SPDR S&P RETAIL,34.233098,2140,,42.8,1.89,0,0,73214.14,BTIG,0
9/29/2009,10/2/2009,sl,ZQK,QUIKSILVER INC,2.7388,8245,,164.9,0.59,0,0,22415.92,BTIG,5814.855
9/29/2009,10/2/2009,by,ZZ,SEALY CORP,3.515,16900,,338,0,0,0,-59741.5,BTIG,0
9/30/2009,9/30/2009,in,..,SHORT CASH ACCOUNT,0,0,SHORT PRM. EXP LULU      09/09,0,0,0,0,-94.37,,0
9/30/2009,9/30/2009,in,..,SHORT CASH ACCOUNT,0,0,SHORT PRM. EXP XRT       09/09,0,0,0,0,-232.13,,0
9/30/2009,10/5/2009,by,ANF,ABERCROMBIE & FITCH CO-CL A,32.936502,1750,,35,0,0,0,-57673.88,BTIG,0
9/30/2009,10/5/2009,sl,BBW,BUILD A BEAR WORKSHOP,4.792699,4186,,83.72,0.52,0,0,19978,BTIG,196.5254
9/30/2009,9/30/2009,dv,BEBE,BEBE STORES INC,0,0,"BEBE A/C DIV ON 14,740 SHARES",0,0,0,0,-368.5,,0
9/30/2009,10/5/2009,cs,BWS,BROWN SHOE INC NEW,8.120701,670,,15,0,0,0,-5455.87,BTIG,-442.6611
9/30/2009,10/5/2009,sl,CBK,CHRISTOPHER & BANKS CORP,6.79,1000,,20,0.18,0,0,6769.82,BTIG,452.6219
9/30/2009,10/5/2009,cs,CHKE,CHEROKEE INC DEL NEW,24.110711,450,,15,0,0,0,-10864.82,BTIG,-1842.7048
9/30/2009,10/5/2009,cs,CTRN,CITI TRENDS INC,28.195203,1080,,21.6,0,0,0,-30472.42,BTIG,-2554.9918
9/30/2009,10/5/2009,by,DSW,DSW INC CL A,16.003297,1010,,20.2,0,0,0,-16183.53,BTIG,0
9/30/2009,10/5/2009,by,FOSL,FOSSIL INC,28.326596,1052,,21.04,0,0,0,-29820.62,BTIG,0
9/30/2009,10/5/2009,by,GES,GUESS INC,37.055602,780,,15.6,0,0,0,-28918.97,BTIG,0
9/30/2009,10/5/2009,by,JAS,JO-ANN STORES INC,26.820397,1660,,33.2,0,0,0,-44555.06,BTIG,0
9/30/2009,10/5/2009,by,ODP,OFFICE DEPOT INC,6.5325,12750,,255,0,0,0,-83544.38,BTIG,0
9/30/2009,10/5/2009,ss,PLCE,CHILDREN'S PLACE,30.136598,1020,,20.4,0.8,0,0,30718.13,BTIG,0
9/30/2009,10/5/2009,ss,RSH,RADIOSHACK CORP,16.454301,1790,,35.8,0.76,0,0,29416.64,BTIG,0
9/30/2009,10/5/2009,cs,XRT,SPDR S&P RETAIL,34.0916,8500,,170,0,0,0,-289948.6,BTIG,-2767.9332
9/30/2009,9/30/2009,dv,XRT,SPDR S&P RETAIL,0,0,"XRT A/C DIV ON 6,420 SHARES",0,0,0,0,-428.39,,0
9/30/2009,10/5/2009,ss,XRT,SPDR S&P RETAIL,34.0435,12350,,247,10.81,0,0,420179.42,BTIG,0
9/30/2009,10/5/2009,sl,ZQK,QUIKSILVER INC,2.7277,1300,,26,0.1,0,0,3519.91,BTIG,929.4524
9/30/2009,10/5/2009,sl,ZZ,SEALY CORP,3.2845,16900,,338,1.43,0,0,55168.62,BTIG,-4572.88
10/1/2009,10/1/2009,dv,BWS,BROWN SHOE INC NEW,0,0,"BWS A/C DIV ON 15,700 SHARES",0,0,0,0,-1099,,0
10/1/2009,10/6/2009,sl,CMRG,CASUAL MALE RETAIL GROUP INC,3.2298,9310,,186.2,0.78,0,0,29882.46,BTIG,9082.9907
10/1/2009,10/6/2009,by,CROX,CROCS INC,6.4268,4510,,90.2,0,0,0,-29075.07,BTIG,0
10/1/2009,10/6/2009,sl,DBRN,DRESS BARN INC,17.4134,1750,,35,0.79,0,0,30437.66,BTIG,93.8992
10/1/2009,10/6/2009,sl,KCP,COLE KENNETH PRODTNS INC CL A,9.751,2920,,58.4,0.74,0,0,28413.78,BTIG,5036.706
10/1/2009,10/1/2009,dv,M,MACYS INC,0,0,"M A/C DIV ON 8,210 SHARES",0,0,0,0,410.5,,0
10/1/2009,10/6/2009,ss,NWY,NEW YORK & CO INC,4.892599,8490,,169.8,1.07,0,0,41367.3,BTIG,0
10/1/2009,10/6/2009,sl,OXM,OXFORD INDUSTRIES INC,19.370798,1490,,29.8,0.75,0,0,28831.94,BTIG,7932.2862
10/1/2009,10/6/2009,cs,SPY,SPDR S&P 500 ETF TRUST,103.83,820,,16.4,0,0,0,-85157,BTIG,1186.78
10/1/2009,10/6/2009,ss,SPY,SPDR S&P 500 ETF TRUST,105.32,820,,16.4,2.22,0,0,86343.78,BTIG,0
10/1/2009,10/6/2009,cs,XRT,SPDR S&P RETAIL,33.293899,4480,,89.6,0,0,0,-149246.27,BTIG,1757.65
10/1/2009,10/6/2009,ss,XRT,SPDR S&P RETAIL,33.727099,5040,,100.8,4.37,0,0,169879.41,BTIG,0
10/2/2009,10/7/2009,cs,BGP,BORDERS GROUP INC,2.915899,4880,,97.6,0,0,0,-14327.19,BTIG,2208.3205
10/2/2009,10/7/2009,sl,CMRG,CASUAL MALE RETAIL GROUP INC,3.1159,7900,,158,0.64,0,0,24456.97,BTIG,6807.5814
10/2/2009,10/7/2009,by,CROX,CROCS INC,6.2168,4650,,93,0,0,0,-29001.12,BTIG,0
10/2/2009,10/7/2009,sl,ETH,ETHAN ALLEN INTERIORS INC,15.3455,3380,,67.6,1.34,0,0,51798.85,BTIG,6748.9061
10/2/2009,10/7/2009,ss,FBN,FURNITURE BRANDS INTL INC,4.7378,9000,,180,1.1,0,0,42459.1,BTIG,0
10/2/2009,10/7/2009,sl,KCP,COLE KENNETH PRODTNS INC CL A,9.375699,4790,,95.8,1.16,0,0,44812.64,BTIG,10373.9323
10/2/2009,10/7/2009,ss,NWY,NEW YORK & CO INC,4.8077,5980,,119.6,0.74,0,0,28629.71,BTIG,0
10/2/2009,10/7/2009,sl,PERY,PERRY ELLIS INTERNATIONAL,14.789699,1930,,38.6,0.74,0,0,28504.78,BTIG,13120.1155
10/2/2009,10/7/2009,sl,PIR,PIER 1 IMPORTS INC,3.4349,8330,,166.6,0.74,0,0,28445.38,BTIG,2384.975
10/2/2009,10/7/2009,sl,PSUN,PACIFIC SUNWEAR OF CALIF,4.9979,5810,,116.2,0.75,0,0,28920.85,BTIG,-2214.8874
10/2/2009,10/7/2009,cs,WWW,WOLVERINE WORLD WIDE INC,24.390508,590,,15,0,0,0,-14405.4,BTIG,-578.5975
10/2/2009,10/7/2009,cs,XRT,SPDR S&P RETAIL,32.9972,10000,,200,0,0,0,-330172,BTIG,10282.7932
10/2/2009,10/7/2009,sl,ZQK,QUIKSILVER INC,2.4341,5950,,119,0.38,0,0,14363.52,BTIG,2629.04
10/5/2009,10/8/2009,by,ANF,ABERCROMBIE & FITCH CO-CL A,30.549095,940,,18.8,0,0,0,-28734.95,BTIG,0
10/5/2009,10/8/2009,by,CROX,CROCS INC,6.3916,4410,,88.2,0,0,0,-28275.16,BTIG,0
10/5/2009,10/8/2009,by,GES,GUESS INC,35.5495,320,,15,0,0,0,-11390.84,BTIG,0
10/5/2009,10/8/2009,sl,PERY,PERRY ELLIS INTERNATIONAL,14.968201,2680,,53.6,1.04,0,0,40060.14,BTIG,19262.5395
10/5/2009,10/8/2009,by,PIR,PIER 1 IMPORTS INC,3.5953,8300,,166,0,0,0,-30006.99,BTIG,0
10/5/2009,10/8/2009,cs,PSS,COLLECTIVE BRANDS INC,17.653598,2440,,48.8,0,0,0,-43123.58,BTIG,-6225.554
10/5/2009,10/8/2009,by,PSUN,PACIFIC SUNWEAR OF CALIF,4.942099,5740,,114.8,0,0,0,-28482.45,BTIG,0
10/5/2009,10/8/2009,by,TPX,TEMPUR-PEDIC INTERNATIONAL,19.045198,2270,,45.4,0,0,0,-43278,BTIG,0
10/5/2009,10/8/2009,sl,WSM,WILLIAMS-SONOMA INC,20.470101,1380,,27.6,0.73,0,0,28220.41,BTIG,8235.4044
10/5/2009,10/8/2009,ss,XRT,SPDR S&P RETAIL,33.7492,4350,,87,3.78,0,0,146718.24,BTIG,0
10/6/2009,10/9/2009,cs,BWS,BROWN SHOE INC NEW,8.6313,3500,,70,0,0,0,-30279.55,BTIG,-3731.9268
10/6/2009,10/9/2009,by,CROX,CROCS INC,6.614201,2180,,43.6,0,0,0,-14462.56,BTIG,0
10/6/2009,10/9/2009,ss,NWY,NEW YORK & CO INC,4.975,5560,,111.2,0.72,0,0,27549.08,BTIG,0
10/6/2009,10/9/2009,by,PIR,PIER 1 IMPORTS INC,3.6046,4100,,82,0,0,0,-14860.86,BTIG,0
10/6/2009,10/9/2009,ss,PSS,COLLECTIVE BRANDS INC,18.295599,2320,,46.4,1.1,0,0,42398.29,BTIG,0
10/6/2009,10/9/2009,ss,RSH,RADIOSHACK CORP,16.282204,880,,17.6,0.37,0,0,14310.37,BTIG,0
10/6/2009,10/9/2009,cs,WWW,WOLVERINE WORLD WIDE INC,24.9625,3851,,77.02,0,0,0,-96207.61,BTIG,-4200.9193
10/6/2009,10/9/2009,ss,WWW,WOLVERINE WORLD WIDE INC,24.97,81,,15,0.06,0,0,2007.51,BTIG,0
10/6/2009,10/9/2009,ss,XRT,SPDR S&P RETAIL,34.4392,2600,,52,2.31,0,0,89487.61,BTIG,0
10/7/2009,10/13/2009,cs,BWS,BROWN SHOE INC NEW,9.257902,2150,,43,0,0,0,-19947.49,BTIG,-3426.2092
10/7/2009,10/13/2009,cs,CHRS,CHARMING SHOPPES INC,5.114799,5680,,113.6,0,0,0,-29165.66,BTIG,271.334
10/7/2009,10/13/2009,cs,NWY,NEW YORK & CO INC,5.201401,2240,,44.8,0,0,0,-11695.94,BTIG,-971.7677
10/7/2009,10/13/2009,by,TPX,TEMPUR-PEDIC INTERNATIONAL,18.512,1550,,31,0,0,0,-28724.6,BTIG,0
10/7/2009,10/13/2009,by,WMAR,WEST MARINE INC,7.7468,2210,,44.2,0,0,0,-17164.63,BTIG,0
10/7/2009,10/13/2009,ss,WWW,WOLVERINE WORLD WIDE INC,26.0745,2180,,43.6,1.47,0,0,56797.34,BTIG,0
10/7/2009,10/13/2009,ss,XRT,SPDR S&P RETAIL,34.7,1660,,33.2,1.49,0,0,57567.31,BTIG,0
10/8/2009,10/14/2009,sl,ARO,AEROPOSTALE INC,42.915799,2990,,59.8,3.3,0,0,128255.14,BTIG,-2543.37
10/8/2009,10/14/2009,cs,BEBE,BEBE STORES INC,7.320899,3990,,79.8,0,0,0,-29290.19,BTIG,-2928.7868
10/8/2009,10/14/2009,cs,BWS,BROWN SHOE INC NEW,9.577699,6230,,124.6,0,0,0,-59793.67,BTIG,-9788.1797
10/8/2009,10/14/2009,by,CMRG,CASUAL MALE RETAIL GROUP INC,3.1982,4540,,90.8,0,0,0,-14610.63,BTIG,0
10/8/2009,10/14/2009,sl,DSW,DSW INC CL A,17.9513,1600,,32,0.74,0,0,28689.34,BTIG,4675.6392
10/8/2009,10/14/2009,sl,JAS,JO-ANN STORES INC,29.020705,950,,19,0.71,0,0,27549.96,BTIG,2051.5823
10/8/2009,10/14/2009,cs,PLCE,CHILDREN'S PLACE,33.743299,4470,,89.4,0,0,0,-150921.95,BTIG,-11505.665
10/8/2009,10/14/2009,ss,XRT,SPDR S&P RETAIL,35.1069,4500,,90,4.07,0,0,157886.98,BTIG,0
